Invoice ID,Product line,Date,Quantity,Shipment_mode,shipping cost,Payment,warehouse_name
5df178bd-d742-4029-a747-ffdb28ac5f74,Fashion accessories,2019-02-12,6,Regular Air,2.4,E-wallet,WH3
dd5ae4f4-9ce3-4dfe-812b-764841fc64b5,Food and beverages,2019-03-14,6,ExpressAir,5.4,Credit Card,WH2
07d77057-3d2e-499c-bc56-ca8b7cdafb1d,Health and beauty,2019-02-14,2,ExpressAir,7.0,Credit Card,WH1
a2cfeb60-7eb4-4e91-8223-d1d51415ed19,Fashion accessories,2019-03-17,8,Special Air,7.28,Credit Card,WH3
46ee1e28-e5bf-4110-8281-bcb0d2c850dd,Electronic accessories,2019-03-17,5,Regular Air,4.95,Credit Card,WH2
78a17b79-dc6b-4dc9-b6cd-76bc233eff83,Electronic accessories,2019-01-15,8,ExpressAir,9.2,Credit Card,WH3
49f3876b-6dad-4d8f-bed8-8819641fda58,Food and beverages,2019-03-15,2,Special Air,5.28,Cash,WH1
248fbff6-7cfe-4dcd-920b-ad5aea625e9f,Sports and travel,2019-01-28,6,ExpressAir,9.8,Cash,WH3
e451e244-5ffd-4a3b-9a64-580e4d3b72a9,Sports and travel,2019-02-26,3,ExpressAir,2.7,Credit Card,WH1
752019d3-12fe-4a62-beb1-24e91b3ff816,Sports and travel,2019-01-27,9,ExpressAir,3.6,Credit Card,WH3
1ea62b3b-9b81-4267-a678-bec45da4aab3,Home and lifestyle,2019-03-14,7,ExpressAir,7.7,E-wallet,WH1
8e6db4ad-6b46-468f-bba2-e7de6c0b0e81,Fashion accessories,2019-02-10,8,Regular Air,0.9,Cash,WH1
4d9f4fd7-fa26-422c-a857-c9e6b6e6269b,Fashion accessories,2019-03-07,2,Special Air,4.24,E-wallet,WH1
44454fa5-694b-4b23-a246-d4f9770dcf12,Fashion accessories,2019-01-24,9,Special Air,7.76,Credit Card,WH3
086466a4-0c5b-46f3-810d-5bdc54e5461c,Home and lifestyle,2019-02-12,8,Special Air,3.28,Credit Card,WH3
d71416a8-8cb2-4ad9-b4ab-d4856da048da,Fashion accessories,2019-02-05,10,ExpressAir,3.3,E-wallet,WH3
52b8a166-ad26-45c6-9285-464634018702,Home and lifestyle,2019-02-01,5,ExpressAir,1.7,Credit Card,WH3
d9ef2a35-e366-45f8-84cc-81ec3303f308,Sports and travel,2019-03-09,5,ExpressAir,4.1,Credit Card,WH3
5dd34548-3a12-4122-8b34-77c04cdbb5c4,Home and lifestyle,2019-02-11,8,ExpressAir,8.2,E-wallet,WH1
682b9e7c-10cc-4c5a-bf22-6ec4ca44a569,Home and lifestyle,2019-03-11,2,Regular Air,3.1,E-wallet,WH1
256096f3-78ae-43d9-a714-c18ecbd3b5a4,Sports and travel,2019-02-28,4,Regular Air,4.95,Credit Card,WH3
99075c09-d878-48cf-af9b-a3b38f140e7a,Health and beauty,2019-03-10,10,Regular Air,0.55,Credit Card,WH2
b9159e2c-9f34-4bb0-9559-cac18d346ec8,Fashion accessories,2019-03-08,1,ExpressAir,3.7,E-wallet,WH3
2118d3bd-b323-45f7-94b8-931067cfe324,Health and beauty,2019-03-23,10,Special Air,1.12,Cash,WH2
cfc2d99a-b48a-46f1-a350-3ee91e457cd8,Home and lifestyle,2019-02-10,2,ExpressAir,7.7,E-wallet,WH3
17f99992-8df0-4ffe-8c38-41400fd4b01d,Food and beverages,2019-01-22,4,Special Air,3.76,Credit Card,WH3
75abd64a-62f2-4465-932b-e13bcb700bd3,Home and lifestyle,2019-03-12,2,Special Air,2.24,Cash,WH3
7e2b9bc8-3a49-4932-ad1d-50fb07aa8279,Electronic accessories,2019-01-17,6,ExpressAir,9.5,Cash,WH1
b3461361-a932-41fb-8407-0707050879d6,Home and lifestyle,2019-03-06,3,Regular Air,2.3,Cash,WH1
1faf1600-26a6-4133-b8cd-655a73bac040,Home and lifestyle,2019-03-03,8,Regular Air,0.85,Credit Card,WH1
1b2f6945-f078-406e-80f0-34d6efc5c2dd,Fashion accessories,2019-02-16,6,ExpressAir,3.7,E-wallet,WH1
a1f360b1-6388-49fe-b078-313d7dc05a16,Home and lifestyle,2019-02-20,10,Special Air,6.56,Credit Card,WH2
cdf4c3e9-20d6-4ba0-838a-ae20564e7b75,Food and beverages,2019-02-10,9,Special Air,1.6,Cash,WH1
ac9b4412-f475-412b-bc67-bd1957a67817,Sports and travel,2019-01-01,1,Regular Air,4.55,E-wallet,WH1
94ab13ca-92eb-4e4e-acfa-9c33afd6375b,Sports and travel,2019-02-05,4,Special Air,5.84,E-wallet,WH1
5ff5b473-6afd-4eb1-8663-2a8103be3768,Fashion accessories,2019-03-15,3,Regular Air,1.2,Credit Card,WH2
6ea0a1fd-f0ef-47bd-86d0-96ae773f12a8,Sports and travel,2019-02-21,3,ExpressAir,2.2,E-wallet,WH3
954bf95d-373d-46a2-a8ae-c5dc8cb879c7,Sports and travel,2019-01-24,4,ExpressAir,7.1,Credit Card,WH2
bd875935-9ac4-4118-a1b5-a03c98157762,Sports and travel,2019-01-26,6,Special Air,7.6,Credit Card,WH2
d8199b15-c929-447b-b9d3-2f412ba56df0,Food and beverages,2019-03-28,7,Regular Air,4.85,Cash,WH3
ce633728-7ec3-4077-ae83-25823a36613a,Health and beauty,2019-01-03,5,Special Air,3.76,Credit Card,WH1
a948359e-e757-4a55-87e1-de5ddb7e6cd1,Electronic accessories,2019-01-07,9,ExpressAir,8.4,Cash,WH3
5b7e057b-0e96-4f7f-8aec-23f270d9fa1b,Sports and travel,2019-02-26,6,ExpressAir,8.2,Credit Card,WH2
7206b204-b5c7-4aea-bfa8-d1ba4eb14ad6,Electronic accessories,2019-02-27,5,Special Air,4.08,Credit Card,WH2
1271bed2-2a65-4fb6-bb4c-df5e74144689,Food and beverages,2019-01-19,10,ExpressAir,9.2,Credit Card,WH3
ae74bbe0-7a99-4e80-b05c-14919f3612fd,Health and beauty,2019-01-01,8,Regular Air,2.2,Credit Card,WH1
819536c7-e43a-4538-8b17-1fca87c9c4da,Food and beverages,2019-01-19,5,Regular Air,4.95,E-wallet,WH1
4e9fae4d-6d0c-4e80-a285-e6bc833e1d48,Health and beauty,2019-03-01,7,ExpressAir,7.9,E-wallet,WH2
a8d6a78c-cc80-4b73-9942-35cd750edc38,Electronic accessories,2019-03-28,8,Special Air,3.52,Credit Card,WH1
606cec50-6fd0-40f5-9177-fcadfc2fcad9,Sports and travel,2019-01-13,10,Special Air,4.0,Cash,WH1
fbcc19c5-a830-4d5c-b5ef-1c66502524b1,Health and beauty,2019-02-27,8,Regular Air,4.0,Credit Card,WH1
74728e4b-92d6-45dc-997b-9ffdb23dde35,Fashion accessories,2019-02-03,2,Special Air,6.48,Credit Card,WH3
1fcb0dd1-c13f-4e59-924b-f4ef7b242949,Food and beverages,2019-01-04,1,ExpressAir,4.3,Cash,WH2
a959c9dd-fd7c-46f1-86fa-211dc101ac15,Electronic accessories,2019-01-12,6,Regular Air,3.0,E-wallet,WH1
38fcdb6c-fd22-4da3-8ac6-786335f0f566,Electronic accessories,2019-03-24,1,Regular Air,3.4,E-wallet,WH3
dd8e87cb-6ede-493f-848d-d26a05254c76,Fashion accessories,2019-01-28,7,Special Air,1.92,Credit Card,WH3
c7fbf851-1290-483f-b804-33a217638835,Food and beverages,2019-01-15,6,Regular Air,2.8,E-wallet,WH3
6b1309d5-e566-444d-abf9-c7b10ed95b8f,Fashion accessories,2019-01-03,3,Regular Air,1.25,Credit Card,WH2
e71024c6-7c32-4825-b0d3-1b2be43b0a57,Food and beverages,2019-02-21,2,ExpressAir,7.3,E-wallet,WH2
dba2a3bb-4aa7-418b-871f-ba0254ceba1a,Electronic accessories,2019-02-28,9,ExpressAir,4.7,Credit Card,WH2
020c668b-66fd-4dec-8c13-bc607e34efc4,Food and beverages,2019-02-20,1,ExpressAir,7.6,Cash,WH2
88092a3f-da95-4c34-970a-11e41d099b69,Fashion accessories,2019-03-08,8,Special Air,6.48,Credit Card,WH3
34eefb98-3f55-4076-aadb-e0609cb7983c,Home and lifestyle,2019-03-13,1,Special Air,1.44,Credit Card,WH2
4efdef0d-51e3-4bc2-9062-65cda2310d4f,Food and beverages,2019-01-23,9,Special Air,5.6,Cash,WH3
7fb4cc1a-5bc1-406d-a73f-ef326f2e2888,Sports and travel,2019-01-28,10,ExpressAir,4.6,Credit Card,WH1
e33e0eab-65de-420f-8f7d-2ecd533d67f5,Sports and travel,2019-02-17,6,ExpressAir,6.1,E-wallet,WH3
fe8e0a03-cc62-4808-b92f-e50a8428da2b,Food and beverages,2019-01-28,4,Special Air,5.84,Credit Card,WH1
55cd2249-4215-4bf9-bfa0-4af0988ddcb6,Fashion accessories,2019-03-01,7,Regular Air,0.9,Cash,WH1
255d28b2-507d-4bc4-8880-4cbc0b57a248,Health and beauty,2019-03-18,5,ExpressAir,9.6,E-wallet,WH3
24d2f39e-bc7f-4655-b968-c70a05fe79ee,Health and beauty,2019-03-10,6,Special Air,1.2,E-wallet,WH2
42e7f0aa-2fd5-492c-8c4f-8240338506d8,Electronic accessories,2019-01-14,5,ExpressAir,9.1,E-wallet,WH3
b74dbf8d-ec1d-4921-8b57-82cf87ca3d92,Food and beverages,2019-01-10,8,Special Air,4.4,Cash,WH3
d6f6a1c5-ed26-4c80-9a39-ac3f5d0d44f4,Electronic accessories,2019-01-09,9,Regular Air,1.9,Cash,WH3
e31df554-a81b-4f44-9bdc-7b3257b3873f,Food and beverages,2019-03-19,7,Special Air,4.24,Cash,WH1
566a8443-4161-414c-9137-9eee34fa5663,Food and beverages,2019-02-10,9,Special Air,4.96,E-wallet,WH1
3287eb2e-ec93-4f38-ba3e-98309c6423ef,Home and lifestyle,2019-01-22,10,ExpressAir,1.0,Credit Card,WH2
441bdd60-b118-4278-82c8-ebfc849fe7c9,Sports and travel,2019-01-07,3,Regular Air,2.0,Credit Card,WH3
9b0744db-2808-4176-b371-9ffe6befa98a,Fashion accessories,2019-01-21,10,Regular Air,1.95,E-wallet,WH1
38dd7c90-e976-4179-bb8b-a9d6b46a7db4,Health and beauty,2019-03-21,8,Regular Air,2.3,Cash,WH2
e7bbfb1e-30dc-4811-9b87-38ad048dc9a2,Health and beauty,2019-02-06,5,Special Air,0.88,E-wallet,WH3
f407dd1e-0ab0-44bd-a3e7-0290bbecf4e8,Fashion accessories,2019-03-25,1,Regular Air,0.65,E-wallet,WH1
76245425-701d-40a9-bc8c-d28c16be7583,Sports and travel,2019-02-22,8,ExpressAir,2.8,E-wallet,WH2
cdb3f191-f2cd-4542-ba6b-3f0be324037a,Electronic accessories,2019-01-05,6,Special Air,2.24,Cash,WH3
b5e4034b-db36-4644-9d85-87dabadc5d12,Sports and travel,2019-01-01,10,Regular Air,2.25,Credit Card,WH1
7e20b36c-87d8-4d49-9b1b-f7ecc6f88c57,Fashion accessories,2019-02-27,6,Special Air,4.4,E-wallet,WH2
739cbf14-62ef-4844-81f0-35cc8e451885,Food and beverages,2019-01-29,2,ExpressAir,1.0,Cash,WH3
6ca2dc57-ef76-4747-b3a0-09f49953aac8,Home and lifestyle,2019-02-28,1,Special Air,5.28,Credit Card,WH2
d8ba48ce-0576-4891-b6f2-174a360613d1,Health and beauty,2019-02-05,9,ExpressAir,9.6,Credit Card,WH2
730c6a81-6e59-4d46-ad7f-44aa1589ca31,Sports and travel,2019-03-29,8,Special Air,1.92,Cash,WH1
3acc739a-c3d5-48cd-8ae0-675684379a55,Fashion accessories,2019-01-01,8,Regular Air,4.5,Credit Card,WH1
122fa0af-7fea-4200-8d7f-d26fea9e9029,Home and lifestyle,2019-01-30,1,Special Air,6.72,Credit Card,WH2
f04dafa2-e565-4f5b-b068-c2320e7564bb,Health and beauty,2019-03-06,5,ExpressAir,7.7,E-wallet,WH1
df9b687b-ff7e-4545-b74f-37f33b0ba990,Food and beverages,2019-02-22,7,Regular Air,3.45,Credit Card,WH3
8bfb7baa-0f93-4b5e-a0ef-52361a913b25,Home and lifestyle,2019-02-24,2,Special Air,6.16,Credit Card,WH1
fbddcbb7-5b5c-45c2-8e9d-2f43605aad0a,Home and lifestyle,2019-01-26,6,Regular Air,2.35,Credit Card,WH1
ceb2ec00-aa64-4e19-b207-af50b012bc23,Health and beauty,2019-02-15,9,Special Air,7.44,Credit Card,WH2
63220f52-c9bd-4a4a-95dc-d7dd7dbb9100,Health and beauty,2019-01-26,5,ExpressAir,9.8,Credit Card,WH2
907b6373-4907-4d21-a9fd-d68b8137d1ba,Health and beauty,2019-03-02,2,Special Air,2.4,Cash,WH2
504049c4-1ff8-4aa7-b44c-b885588f34a0,Electronic accessories,2019-03-11,10,Regular Air,3.4,Credit Card,WH3
4556e42d-74d1-4cce-86db-93743ff97814,Sports and travel,2019-03-01,3,Regular Air,2.45,E-wallet,WH3
0f656181-e088-4b8e-a77d-cc73c9f17a8d,Sports and travel,2019-01-28,7,Special Air,6.88,E-wallet,WH2
b5508ac8-c92a-4e3e-97c1-5ec8269d1145,Food and beverages,2019-02-27,4,Regular Air,4.3,Cash,WH3
3db97584-831d-439b-b827-de22b7d63dac,Electronic accessories,2019-01-01,1,ExpressAir,4.0,Credit Card,WH2
91be8e21-c90a-427e-ae2c-76e3503b1508,Health and beauty,2019-03-28,3,ExpressAir,6.4,Credit Card,WH2
4d1242f0-1bc8-4ed5-9d1c-03d51e8f82bf,Electronic accessories,2019-01-27,6,Special Air,3.76,E-wallet,WH2
66cfea46-d73b-41de-8231-087863967957,Fashion accessories,2019-02-08,2,Regular Air,0.75,Cash,WH2
11d47a60-97a1-4983-ba7b-fd014f96d835,Electronic accessories,2019-02-04,7,ExpressAir,9.1,Cash,WH3
b33fbb5e-fdeb-4d58-9170-b47a59c8a83f,Home and lifestyle,2019-02-16,5,Special Air,1.04,Credit Card,WH3
71b65404-41e3-43f9-90d8-2cf8798e7d43,Home and lifestyle,2019-01-21,9,Special Air,5.2,Cash,WH1
eac4ce79-59c2-4313-a16d-8e34ef418207,Sports and travel,2019-03-09,3,Special Air,6.88,E-wallet,WH3
236b0f47-c0bf-4186-a64c-8c8a21a8049d,Electronic accessories,2019-03-06,9,Regular Air,2.25,Cash,WH3
8fcb7115-d8d4-4362-8b47-9b203b2e5c60,Electronic accessories,2019-02-15,7,Special Air,5.28,E-wallet,WH3
2012e253-1e95-4502-b29d-a3475986dc89,Electronic accessories,2019-02-10,2,Special Air,6.32,E-wallet,WH2
d04a1f78-8742-4217-815d-dec8d1c3fe95,Fashion accessories,2019-01-07,9,ExpressAir,5.4,E-wallet,WH2
b53f0327-2ee2-4a6f-bc8b-8001b046b261,Food and beverages,2019-02-02,3,ExpressAir,2.3,Credit Card,WH1
f074f447-a031-4df4-a2f9-2c5e4d75bea6,Electronic accessories,2019-01-18,1,Special Air,7.2,Credit Card,WH1
7ece32eb-52a5-4e86-a63c-47387c181363,Health and beauty,2019-02-07,4,Special Air,6.56,Cash,WH2
1544a72d-021c-4f71-83e4-6cb50c6f1560,Electronic accessories,2019-03-15,6,Regular Air,1.1,E-wallet,WH2
3cc93b92-b2f8-4225-bbfe-3e02c9941c73,Electronic accessories,2019-03-06,6,Regular Air,2.35,E-wallet,WH3
aa39f311-78e4-4cfd-8a72-f7ec763aa043,Food and beverages,2019-03-22,9,Regular Air,0.7,Credit Card,WH3
052dc845-fe97-4dfb-abff-4e3df73619c0,Health and beauty,2019-03-15,9,Special Air,1.12,Cash,WH1
f157c09b-07f9-4c4a-a80c-06f9ddb7d3a7,Fashion accessories,2019-03-02,9,Special Air,5.6,Credit Card,WH1
c1b1b01e-bf63-4f0b-86bb-798416e6062f,Sports and travel,2019-02-16,7,Regular Air,2.7,Credit Card,WH2
a071aad5-bf5e-4852-8dbe-50fea966c451,Sports and travel,2019-03-26,2,Special Air,4.08,Cash,WH2
41b48edf-3ff1-41b7-8617-e8dca2bb4dea,Sports and travel,2019-03-20,2,Regular Air,3.6,E-wallet,WH2
24a0cb87-2cf5-4390-8183-a5dc54b8a96b,Electronic accessories,2019-03-25,9,Special Air,4.8,Credit Card,WH3
a039014b-1a59-4f8a-ba41-aec6c109327f,Food and beverages,2019-01-01,9,Special Air,3.52,E-wallet,WH2
dc53c692-b60a-4656-b69a-b6322b72eb1d,Electronic accessories,2019-03-12,5,Special Air,1.92,E-wallet,WH3
7a73ae20-5a8a-4549-9ad9-ca8108c56e9f,Health and beauty,2019-02-01,5,ExpressAir,8.7,Cash,WH2
bc3507b4-15ac-4413-bac1-f59df051af6b,Fashion accessories,2019-03-28,9,Regular Air,1.9,Cash,WH2
bdd13255-e716-4973-bd6f-7929dae21ef8,Electronic accessories,2019-03-25,4,ExpressAir,8.1,E-wallet,WH2
e889dc68-5159-4a40-affc-7462cc0e16e8,Electronic accessories,2019-03-11,10,Regular Air,1.05,Cash,WH1
b5a7e51e-a43e-4313-9b82-e51d64cf92bd,Home and lifestyle,2019-03-09,4,ExpressAir,3.4,Credit Card,WH1
0ab538f1-7431-47aa-ba86-a0e829712186,Electronic accessories,2019-01-15,8,Regular Air,4.9,Cash,WH1
6aacaa26-a6b6-4848-8479-26ac84e47753,Electronic accessories,2019-03-28,6,Regular Air,0.65,Cash,WH1
