Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type
7b80ac86-6bef-4b6c-a6df-5bbd442a86f9,WH2,Regular Air,Electronic accessories,28,7,1.4,1/18/2019,15:33:47,Credit Card,23.8,3.9,1764,Normal
749511d1-3d46-492f-9b0d-c91554764cb0,WH2,Special Air,Health and beauty,50,2,4,3/18/2019,20:41:00,E-wallet,42.5,3,1765,Normal
b11ab56b-2660-451f-b9c9-d476b2557a3b,WH3,Regular Air,Fashion accessories,45,9,2.25,1/3/2019,8:31:04,E-wallet,38.25,4.1,1766,Normal
66694e23-37a3-4d16-8a7c-aeea85abe88a,WH3,ExpressAir,Home and lifestyle,65,8,6.5,1/18/2019,17:48:55,Cash,55.25,4.3,1767,Member
eb0a3855-d4e8-4709-b3fa-5d48d1c3c3d5,WH2,Special Air,Food and beverages,14,10,1.12,2/14/2019,16:00:53,Credit Card,11.9,3.8,1768,Normal
ea90dfa4-dac3-4d87-8e92-f54b43de2837,WH3,ExpressAir,Electronic accessories,48,8,4.8,1/29/2019,17:15:28,Credit Card,40.8,3.9,1769,Member
d0e7382a-44d0-4616-87b9-20d5ed736950,WH2,Special Air,Home and lifestyle,50,7,4,2/2/2019,1:00:40,Cash,42.5,4.3,1770,Member
a867210e-24f3-480f-86de-8ac1ecedbf67,WH2,ExpressAir,Fashion accessories,35,6,3.5,3/1/2019,6:50:15,Credit Card,29.75,4.3,1771,Member
eeebdc5e-2f81-4a6b-ad8f-c95faf2c473a,WH3,ExpressAir,Fashion accessories,76,5,7.6,3/29/2019,21:37:45,Credit Card,64.6,4.7,1772,Normal
9eec9be1-06fc-4dce-a838-25c572da8f4e,WH2,Special Air,Food and beverages,95,7,7.6,1/4/2019,13:50:35,E-wallet,80.75,3.1,1773,Member
e880d2b0-778e-4d6f-baf5-708bd0bf3445,WH1,ExpressAir,Home and lifestyle,62,5,6.2,1/15/2019,10:29:05,Cash,52.7,2.7,1774,Normal
b452a544-ea42-49bd-9d3a-151450980315,WH2,Special Air,Sports and travel,61,7,4.88,3/13/2019,14:57:07,Credit Card,51.85,3.7,1775,Normal
6d2eefdc-b49b-4e1e-9e53-97dd5568de33,WH3,ExpressAir,Sports and travel,51,3,5.1,3/17/2019,19:39:23,Cash,43.35,3.3,1776,Normal
e94dbf8f-cadc-4a08-85c7-82fcc3bc3908,WH2,Special Air,Fashion accessories,12,6,0.96,2/10/2019,17:15:27,Credit Card,10.2,3.4,1777,Normal
aa8d32f8-3a69-4a0d-9954-ce82dfd72815,WH1,Regular Air,Fashion accessories,68,1,3.4,1/15/2019,4:28:29,E-wallet,57.8,4.7,1778,Member
02cbf146-308f-45da-b5d6-4a2383d436fa,WH1,Special Air,Home and lifestyle,46,7,3.68,1/27/2019,5:51:06,E-wallet,39.1,4.9,1779,Normal
89d933ac-6f3a-498a-ba94-6095c7b7f908,WH1,Special Air,Sports and travel,74,7,5.92,3/15/2019,18:59:25,Credit Card,62.9,4.3,1780,Normal
6aaeaf8e-2365-4b34-9bf3-b1901f90309b,WH1,Special Air,Fashion accessories,13,7,1.04,1/19/2019,11:23:20,E-wallet,11.05,4.2,1781,Member
246180d1-96f0-4027-a3e6-57daf02034c3,WH3,Special Air,Food and beverages,43,1,3.44,1/9/2019,12:58:14,Credit Card,36.55,3.7,1782,Member
bdffc7f9-e42c-460d-a61d-f9ef5fe4518c,WH3,Regular Air,Home and lifestyle,32,2,1.6,2/12/2019,14:37:12,E-wallet,27.2,2.7,1783,Normal
1a7686a8-2cd5-4631-a1a8-3efcdd25ebec,WH3,Regular Air,Food and beverages,22,8,1.1,3/15/2019,8:55:03,Cash,18.7,3.3,1784,Normal
e86275ca-5a42-4eb1-8f0e-9b35cd98f630,WH3,Special Air,Sports and travel,44,6,3.52,2/11/2019,21:02:41,E-wallet,37.4,4.8,1785,Member
3f9c3064-593d-4093-918a-8a34296419b7,WH3,Regular Air,Health and beauty,57,2,2.85,2/13/2019,10:05:05,Cash,48.45,4.1,1786,Normal
317a1e61-c63c-4fbd-bd7f-a0b93082a8cd,WH2,Regular Air,Health and beauty,54,3,2.7,1/29/2019,6:33:19,Credit Card,45.9,4.6,1787,Member
dbbefcb6-d246-465b-a1ba-e10a05e2bf32,WH1,Regular Air,Food and beverages,47,6,2.35,1/22/2019,3:32:42,Credit Card,39.95,4.9,1788,Member
79495dcc-7ab6-4b4e-a659-56287ff443b9,WH1,ExpressAir,Fashion accessories,15,4,1.5,2/25/2019,9:51:50,E-wallet,12.75,3.1,1789,Normal
30ec9efc-2c6d-4c25-a410-585efb1aed88,WH2,Regular Air,Food and beverages,28,2,1.4,3/8/2019,21:13:55,Credit Card,23.8,3,1790,Normal
128b892a-9ed2-405f-97ef-5bcae1c75cdd,WH1,Regular Air,Home and lifestyle,95,7,4.75,3/9/2019,18:35:46,Cash,80.75,3.7,1791,Member
ce17c2ac-1367-4e6d-8ca4-f9d36776ce46,WH1,Regular Air,Health and beauty,42,6,2.1,1/6/2019,3:16:22,Credit Card,35.7,4,1792,Member
5e618ad9-c61f-48d1-ac3c-64b4d95250a3,WH3,ExpressAir,Sports and travel,82,2,8.2,1/18/2019,23:03:04,Credit Card,69.7,3,1793,Normal
5cbd5cc6-2309-4c44-b298-521f4e79695d,WH1,ExpressAir,Sports and travel,27,1,2.7,3/12/2019,23:40:32,Credit Card,22.95,3.8,1794,Normal
6f6e2dd7-9442-4a9f-9965-6defccb2885e,WH2,ExpressAir,Health and beauty,36,8,3.6,3/4/2019,7:34:02,E-wallet,30.6,3.7,1795,Member
8c0788e3-cb4a-4bde-9fb9-e904724358b8,WH3,ExpressAir,Food and beverages,35,2,3.5,1/1/2019,17:25:48,E-wallet,29.75,4,1796,Normal
2c842524-56f5-4923-ac45-c7f7d68ff997,WH3,Special Air,Food and beverages,94,7,7.52,3/26/2019,6:38:24,Cash,79.9,3.1,1797,Normal
f92a58e2-a656-4dc6-9874-e1eebd21b957,WH2,Regular Air,Electronic accessories,62,1,3.1,2/26/2019,1:57:06,Cash,52.7,3.9,1798,Member
d36e4d83-33c6-4b86-9187-c646b433dfd6,WH3,Regular Air,Sports and travel,97,3,4.85,2/18/2019,13:39:23,Credit Card,82.45,3.7,1799,Member
c60a9d8c-c742-49dc-b94b-c6dc49f10340,WH2,Special Air,Health and beauty,64,5,5.12,1/15/2019,11:55:34,Credit Card,54.4,3.9,1800,Member
acfe08fb-3ed8-4d9c-8976-6a998d6abbdc,WH3,ExpressAir,Electronic accessories,42,9,4.2,2/13/2019,10:51:42,E-wallet,35.7,2.7,1801,Normal
5c26f5a0-360f-4b5e-95ec-95fe6d760222,WH2,Regular Air,Food and beverages,78,4,3.9,1/20/2019,5:50:39,E-wallet,66.3,3.9,1802,Normal
480e1fce-99ce-4e65-a6fa-641a06b1394b,WH3,Special Air,Fashion accessories,54,10,4.32,3/1/2019,20:11:35,E-wallet,45.9,2.6,1803,Member
ae044fb5-492f-47cb-8ab1-dfe885fd7c97,WH3,Special Air,Health and beauty,39,3,3.12,1/4/2019,15:21:12,Credit Card,33.15,3.5,1804,Normal
f450ebaf-42fe-404f-89db-43088c77c853,WH1,ExpressAir,Fashion accessories,63,4,6.3,2/8/2019,5:21:34,E-wallet,53.55,4.4,1805,Normal
2c7f7373-0d20-41ff-a55b-dce079383d37,WH1,Special Air,Health and beauty,53,10,4.24,3/22/2019,5:17:12,E-wallet,45.05,4.9,1806,Member
c44fd5a0-c9be-4788-bdbd-d14448d44bee,WH3,Special Air,Fashion accessories,25,6,2,2/6/2019,23:23:27,Credit Card,21.25,3.9,1807,Normal
6d362cf5-0e51-4d39-955c-9e89468cc865,WH1,ExpressAir,Health and beauty,76,7,7.6,3/5/2019,12:58:36,Credit Card,64.6,3.5,1808,Member
49b60fc2-9b14-4167-a6cc-f7f55c9f1954,WH1,Regular Air,Home and lifestyle,87,2,4.35,2/25/2019,23:08:34,Credit Card,73.95,4.3,1809,Normal
ffa4ec3a-6497-4eca-bfd0-5024974e1cc4,WH1,Regular Air,Electronic accessories,48,6,2.4,2/7/2019,14:10:05,Cash,40.8,3.4,1810,Normal
163b10e9-00fe-4f90-bd1d-2618a365e862,WH2,ExpressAir,Electronic accessories,55,10,5.5,1/16/2019,19:05:23,E-wallet,46.75,2.7,1811,Normal
89b5c63c-7b57-44dc-a29a-62990266ee53,WH1,Regular Air,Food and beverages,50,1,2.5,2/14/2019,16:49:02,E-wallet,42.5,3.6,1812,Normal
e5358ef0-9112-4c79-9ea0-e6ba09a7ff6c,WH3,Regular Air,Home and lifestyle,70,9,3.5,2/15/2019,22:40:53,Cash,59.5,4.9,1813,Member
b767cfc2-1247-4420-9eb4-70af177e005e,WH2,Regular Air,Food and beverages,96,5,4.8,1/19/2019,7:54:45,Credit Card,81.6,3.5,1814,Normal
de67cd4a-a536-4810-80e1-2cf4cd103a48,WH2,ExpressAir,Electronic accessories,31,7,3.1,1/14/2019,10:27:04,Credit Card,26.35,3.8,1815,Member
d42dc6d9-f769-46e6-b4a2-4be97ce1d3e4,WH3,Regular Air,Electronic accessories,21,3,1.05,3/30/2019,8:35:44,Cash,17.85,4.5,1816,Member
b3dcb54d-7b30-4133-b99c-53d48c2a9750,WH2,Special Air,Sports and travel,33,7,2.64,3/29/2019,17:48:51,Cash,28.05,4,1817,Member
a3c698cf-8709-421e-a919-cc4069ae7b3d,WH3,ExpressAir,Sports and travel,12,10,1.2,3/12/2019,19:18:55,E-wallet,10.2,4.7,1818,Normal
0917dcc5-2cbe-41ce-affd-513923cc9ea0,WH3,ExpressAir,Electronic accessories,37,8,3.7,3/9/2019,12:51:17,Cash,31.45,3.8,1819,Normal
46083454-1b50-4fa9-b2b0-5485dec19c99,WH2,Special Air,Electronic accessories,87,3,6.96,1/18/2019,14:21:08,E-wallet,73.95,4.5,1820,Normal
6a20da80-5e42-4836-b58b-c70239c1f27e,WH2,Special Air,Sports and travel,55,3,4.4,1/5/2019,23:52:43,Cash,46.75,5,1821,Member
4ee81c25-2d68-4a18-85a6-732b6d639ffb,WH3,Regular Air,Health and beauty,17,9,0.85,3/5/2019,10:45:29,E-wallet,14.45,2.8,1822,Normal
143e59df-a09b-4c2e-b7a9-9166a43f3fe9,WH3,ExpressAir,Sports and travel,94,1,9.4,1/21/2019,22:19:10,E-wallet,79.9,4.4,1823,Normal
49e05575-57be-4113-a977-24306fc42e57,WH3,ExpressAir,Health and beauty,94,5,9.4,1/16/2019,13:09:36,Cash,79.9,4.7,1824,Member
6a2c317f-8c8c-4ea2-81fa-96a5586bfe6b,WH1,Special Air,Food and beverages,89,2,7.12,3/16/2019,12:24:00,E-wallet,75.65,3.8,1825,Normal
23768ea4-7cc2-459b-a97b-e51ea83574f8,WH2,Special Air,Home and lifestyle,90,1,7.2,3/12/2019,10:47:47,E-wallet,76.5,4.9,1826,Normal
5599bf89-accd-408c-b9e0-94d47dc65740,WH2,Regular Air,Home and lifestyle,60,6,3,3/15/2019,20:53:19,Credit Card,51,4.2,1827,Normal
85638d86-4f9a-4f3e-95ab-2219e09bf49b,WH2,Regular Air,Food and beverages,61,8,3.05,2/11/2019,18:57:18,Credit Card,51.85,4.9,1828,Normal
f9a295a6-4a5b-47a2-8118-05f1609a5dd6,WH3,Special Air,Electronic accessories,61,1,4.88,2/24/2019,10:13:34,E-wallet,51.85,3.9,1829,Member
bccd7a6a-fc05-4170-9077-74be2ccec819,WH3,Special Air,Home and lifestyle,60,2,4.8,1/31/2019,23:59:21,Credit Card,51,4.9,1830,Normal
380dd185-97fe-4122-9435-f1f109ab3f71,WH2,Regular Air,Food and beverages,95,7,4.75,3/20/2019,1:09:17,Credit Card,80.75,4.8,1831,Member
0ccbfe4f-f2c9-4816-8e72-8e94a881c549,WH1,Regular Air,Electronic accessories,52,6,2.6,3/30/2019,2:42:12,Credit Card,44.2,3.3,1832,Member
63b71eb4-3b18-4ec4-8bcd-f2f3d56773ec,WH3,ExpressAir,Food and beverages,88,6,8.8,1/31/2019,20:25:13,Cash,74.8,4.6,1833,Normal
0cf8405d-7213-4add-832a-58f3e923f162,WH2,ExpressAir,Food and beverages,14,5,1.4,3/2/2019,12:16:53,Cash,11.9,4.5,1834,Normal
15bb3ced-5a6f-4155-ba2a-d1aa612ccf15,WH3,ExpressAir,Home and lifestyle,47,10,4.7,2/1/2019,16:16:23,E-wallet,39.95,4.1,1835,Member
ad25fea4-0470-4ba5-8d98-7faf7bd35009,WH1,ExpressAir,Health and beauty,93,6,9.3,2/14/2019,5:14:13,Cash,79.05,3.2,1836,Member
fb698a54-4995-4aec-b08f-7c9581141ebd,WH1,Special Air,Home and lifestyle,59,7,4.72,1/20/2019,9:30:07,Credit Card,50.15,4.2,1837,Member
d4b86457-07cb-4f42-9371-3d357bb244b2,WH1,Regular Air,Electronic accessories,46,8,2.3,1/12/2019,21:47:56,E-wallet,39.1,4.8,1838,Member
8e464a03-743d-47d4-8bbe-9bf203e42efc,WH2,Special Air,Food and beverages,65,5,5.2,1/21/2019,16:18:15,Cash,55.25,4.1,1839,Member
ef442309-8699-47c6-96e8-af31cc332d59,WH3,ExpressAir,Sports and travel,36,5,3.6,3/5/2019,17:40:32,E-wallet,30.6,3.7,1840,Normal
005b371a-6635-4e8c-bddc-1a75b35ed82f,WH1,Regular Air,Fashion accessories,52,8,2.6,2/11/2019,3:35:05,E-wallet,44.2,2.6,1841,Normal
01f4085b-ef96-45a6-9056-fff6ac50357f,WH1,ExpressAir,Food and beverages,46,9,4.6,1/20/2019,14:08:24,Cash,39.1,3,1842,Normal
02300d0c-d848-466e-9c13-76adc6a83519,WH3,Regular Air,Sports and travel,81,4,4.05,1/3/2019,0:53:29,Cash,68.85,4.4,1843,Normal
41accc14-a6a5-42a4-8a43-908124ced17a,WH1,ExpressAir,Home and lifestyle,14,8,1.4,2/10/2019,16:13:16,E-wallet,11.9,4.7,1844,Member
ddb570b6-43cf-47e3-bcd6-929fd22f57cd,WH3,ExpressAir,Fashion accessories,56,8,5.6,1/10/2019,23:55:55,E-wallet,47.6,2.7,1845,Normal
12781209-44b7-4182-88dc-c017c52c63cc,WH2,Regular Air,Electronic accessories,41,3,2.05,3/27/2019,20:38:59,Cash,34.85,2.8,1846,Normal
36e3af73-528e-40fb-82ff-0f157ffa30fe,WH2,Special Air,Home and lifestyle,97,8,7.76,3/23/2019,13:54:43,Credit Card,82.45,2.9,1847,Member
ffa261ae-b235-4826-b860-e76ad0a9c0a4,WH3,Regular Air,Health and beauty,41,10,2.05,1/27/2019,4:53:04,Cash,34.85,4.4,1848,Normal
1f9bf780-b29e-4ace-a86a-c780fde0d598,WH2,Special Air,Food and beverages,94,1,7.52,1/5/2019,3:17:40,Credit Card,79.9,2.7,1849,Normal
f7756870-e732-4df1-88a2-a23e51a2329e,WH3,Regular Air,Fashion accessories,41,4,2.05,2/7/2019,11:07:17,Credit Card,34.85,4.5,1850,Normal
2dd10420-407a-470b-821a-602192e08d65,WH1,Regular Air,Fashion accessories,94,9,4.7,1/3/2019,4:49:39,Credit Card,79.9,2.8,1851,Normal
1fe8624e-355e-4edf-9259-b3d2fbfbe19a,WH3,Special Air,Food and beverages,51,2,4.08,2/26/2019,20:06:51,Credit Card,43.35,3.1,1852,Member
00a7c86d-e6e0-42d7-b1b6-361cca6a36a2,WH3,Regular Air,Home and lifestyle,33,6,1.65,3/15/2019,21:57:11,E-wallet,28.05,3.8,1853,Normal
74295e65-d00f-46e0-92d6-4d70b3a20de1,WH2,Regular Air,Health and beauty,86,9,4.3,3/4/2019,4:44:41,Cash,73.1,2.9,1854,Normal
5fb8886b-ece1-49f5-bcdb-03f258f961b9,WH2,Regular Air,Fashion accessories,74,6,3.7,2/9/2019,3:24:43,E-wallet,62.9,3.8,1855,Member
5bd73d85-7446-4039-99b2-8507c72d7b8f,WH3,Special Air,Fashion accessories,97,4,7.76,3/21/2019,4:55:06,Credit Card,82.45,4.7,1856,Member
e3ceb7c9-cd10-484e-bd38-087cd69af630,WH2,Regular Air,Electronic accessories,54,5,2.7,1/3/2019,4:57:23,Cash,45.9,3.2,1857,Member
010f3989-ea24-4e5f-bfab-fee4fae603d1,WH2,Special Air,Electronic accessories,99,4,7.92,3/23/2019,21:18:10,Credit Card,84.15,4,1858,Member
f88b81c3-2fca-4085-b930-6e23a06e7afd,WH3,Regular Air,Sports and travel,74,3,3.7,2/16/2019,23:37:29,Cash,62.9,4.9,1859,Normal
2bb100fc-e159-4fda-acca-b4e32c902e4a,WH2,Special Air,Food and beverages,74,3,5.92,2/3/2019,21:04:44,Cash,62.9,3.7,1860,Normal
ccc4ad66-4fab-4d3c-b316-70bd13399bfd,WH3,Special Air,Electronic accessories,13,1,1.04,2/20/2019,22:55:13,Cash,11.05,4.8,1861,Normal
de9c884e-779e-4ddf-b67c-be0ec6b7069a,WH1,Special Air,Health and beauty,95,1,7.6,1/30/2019,3:45:23,Credit Card,80.75,3.6,1862,Member
c0830278-3c73-458c-bed0-a362f380c852,WH3,Special Air,Fashion accessories,76,6,6.08,3/16/2019,7:25:51,Cash,64.6,4.6,1863,Normal
08a3ebda-a44c-41ac-ace4-f46d637ca81a,WH3,ExpressAir,Food and beverages,62,2,6.2,1/23/2019,13:39:56,Credit Card,52.7,4.3,1864,Member
68a66364-ee7f-41bf-8ab4-534210c5364e,WH1,Special Air,Sports and travel,52,7,4.16,3/4/2019,8:28:40,E-wallet,44.2,3.2,1865,Member
5df178bd-d742-4029-a747-ffdb28ac5f74,WH3,Regular Air,Fashion accessories,48,6,2.4,2/12/2019,16:19:44,E-wallet,40.8,3.8,1866,Member
dd5ae4f4-9ce3-4dfe-812b-764841fc64b5,WH2,ExpressAir,Food and beverages,54,6,5.4,3/14/2019,9:11:14,Credit Card,45.9,4.2,1867,Member
07d77057-3d2e-499c-bc56-ca8b7cdafb1d,WH1,ExpressAir,Health and beauty,70,2,7,2/14/2019,8:06:59,Credit Card,59.5,3.4,1868,Member
a2cfeb60-7eb4-4e91-8223-d1d51415ed19,WH3,Special Air,Fashion accessories,91,8,7.28,3/17/2019,2:51:48,Credit Card,77.35,4.7,1869,Member
46ee1e28-e5bf-4110-8281-bcb0d2c850dd,WH2,Regular Air,Electronic accessories,99,5,4.95,3/17/2019,2:05:02,Credit Card,84.15,3.9,1870,Normal
78a17b79-dc6b-4dc9-b6cd-76bc233eff83,WH3,ExpressAir,Electronic accessories,92,8,9.2,1/15/2019,7:50:37,Credit Card,78.2,4.3,1871,Member
49f3876b-6dad-4d8f-bed8-8819641fda58,WH1,Special Air,Food and beverages,66,2,5.28,3/15/2019,19:36:16,Cash,56.1,2.7,1872,Normal
248fbff6-7cfe-4dcd-920b-ad5aea625e9f,WH3,ExpressAir,Sports and travel,98,6,9.8,1/28/2019,9:59:49,Cash,83.3,4.6,1873,Member
e451e244-5ffd-4a3b-9a64-580e4d3b72a9,WH1,ExpressAir,Sports and travel,27,3,2.7,2/26/2019,12:04:52,Credit Card,22.95,2.9,1874,Normal
752019d3-12fe-4a62-beb1-24e91b3ff816,WH3,ExpressAir,Sports and travel,36,9,3.6,1/27/2019,2:35:09,Credit Card,30.6,3.6,1875,Member
1ea62b3b-9b81-4267-a678-bec45da4aab3,WH1,ExpressAir,Home and lifestyle,77,7,7.7,3/14/2019,17:02:20,E-wallet,65.45,3.9,1876,Normal
8e6db4ad-6b46-468f-bba2-e7de6c0b0e81,WH1,Regular Air,Fashion accessories,18,8,0.9,2/10/2019,4:26:40,Cash,15.3,2.6,1877,Normal
4d9f4fd7-fa26-422c-a857-c9e6b6e6269b,WH1,Special Air,Fashion accessories,53,2,4.24,3/7/2019,23:37:44,E-wallet,45.05,3.6,1878,Normal
44454fa5-694b-4b23-a246-d4f9770dcf12,WH3,Special Air,Fashion accessories,97,9,7.76,1/24/2019,16:05:06,Credit Card,82.45,3.4,1879,Normal
086466a4-0c5b-46f3-810d-5bdc54e5461c,WH3,Special Air,Home and lifestyle,41,8,3.28,2/12/2019,1:35:40,Credit Card,34.85,3.5,1880,Normal
d71416a8-8cb2-4ad9-b4ab-d4856da048da,WH3,ExpressAir,Fashion accessories,33,10,3.3,2/5/2019,17:36:32,E-wallet,28.05,3.1,1881,Normal
52b8a166-ad26-45c6-9285-464634018702,WH3,ExpressAir,Home and lifestyle,17,5,1.7,2/1/2019,20:31:40,Credit Card,14.45,4.3,1882,Normal
d9ef2a35-e366-45f8-84cc-81ec3303f308,WH3,ExpressAir,Sports and travel,41,5,4.1,3/9/2019,17:30:30,Credit Card,34.85,5,1883,Normal
5dd34548-3a12-4122-8b34-77c04cdbb5c4,WH1,ExpressAir,Home and lifestyle,82,8,8.2,2/11/2019,17:06:03,E-wallet,69.7,4.9,1884,Member
682b9e7c-10cc-4c5a-bf22-6ec4ca44a569,WH1,Regular Air,Home and lifestyle,62,2,3.1,3/11/2019,19:55:52,E-wallet,52.7,4.3,1885,Normal
256096f3-78ae-43d9-a714-c18ecbd3b5a4,WH3,Regular Air,Sports and travel,99,4,4.95,2/28/2019,0:26:20,Credit Card,84.15,4.4,1886,Member
99075c09-d878-48cf-af9b-a3b38f140e7a,WH2,Regular Air,Health and beauty,11,10,0.55,3/10/2019,1:42:07,Credit Card,9.35,4.4,1887,Member
b9159e2c-9f34-4bb0-9559-cac18d346ec8,WH3,ExpressAir,Fashion accessories,37,1,3.7,3/8/2019,11:06:51,E-wallet,31.45,3.5,1888,Member
2118d3bd-b323-45f7-94b8-931067cfe324,WH2,Special Air,Health and beauty,14,10,1.12,3/23/2019,3:35:39,Cash,11.9,3.4,1889,Normal
cfc2d99a-b48a-46f1-a350-3ee91e457cd8,WH3,ExpressAir,Home and lifestyle,77,2,7.7,2/10/2019,6:48:02,E-wallet,65.45,2.5,1890,Member
17f99992-8df0-4ffe-8c38-41400fd4b01d,WH3,Special Air,Food and beverages,47,4,3.76,1/22/2019,19:08:46,Credit Card,39.95,3.4,1891,Member
75abd64a-62f2-4465-932b-e13bcb700bd3,WH3,Special Air,Home and lifestyle,28,2,2.24,3/12/2019,19:01:40,Cash,23.8,2.6,1892,Member
7e2b9bc8-3a49-4932-ad1d-50fb07aa8279,WH1,ExpressAir,Electronic accessories,95,6,9.5,1/17/2019,3:06:53,Cash,80.75,4.6,1893,Member
b3461361-a932-41fb-8407-0707050879d6,WH1,Regular Air,Home and lifestyle,46,3,2.3,3/6/2019,9:11:23,Cash,39.1,3.7,1894,Normal
1faf1600-26a6-4133-b8cd-655a73bac040,WH1,Regular Air,Home and lifestyle,17,8,0.85,3/3/2019,1:47:55,Credit Card,14.45,2.5,1895,Member
1b2f6945-f078-406e-80f0-34d6efc5c2dd,WH1,ExpressAir,Fashion accessories,37,6,3.7,2/16/2019,12:45:44,E-wallet,31.45,4.5,1896,Normal
a1f360b1-6388-49fe-b078-313d7dc05a16,WH2,Special Air,Home and lifestyle,82,10,6.56,2/20/2019,23:39:47,Credit Card,69.7,2.9,1897,Member
cdf4c3e9-20d6-4ba0-838a-ae20564e7b75,WH1,Special Air,Food and beverages,20,9,1.6,2/10/2019,17:45:34,Cash,17,2.9,1898,Normal
ac9b4412-f475-412b-bc67-bd1957a67817,WH1,Regular Air,Sports and travel,91,1,4.55,1/1/2019,1:31:26,E-wallet,77.35,3.5,1899,Member
94ab13ca-92eb-4e4e-acfa-9c33afd6375b,WH1,Special Air,Sports and travel,73,4,5.84,2/5/2019,6:15:47,E-wallet,62.05,4.2,1900,Normal
5ff5b473-6afd-4eb1-8663-2a8103be3768,WH2,Regular Air,Fashion accessories,24,3,1.2,3/15/2019,2:20:52,Credit Card,20.4,3.3,1901,Normal
6ea0a1fd-f0ef-47bd-86d0-96ae773f12a8,WH3,ExpressAir,Sports and travel,22,3,2.2,2/21/2019,22:25:33,E-wallet,18.7,3.9,1902,Normal
954bf95d-373d-46a2-a8ae-c5dc8cb879c7,WH2,ExpressAir,Sports and travel,71,4,7.1,1/24/2019,3:13:50,Credit Card,60.35,5,1903,Member
bd875935-9ac4-4118-a1b5-a03c98157762,WH2,Special Air,Sports and travel,95,6,7.6,1/26/2019,8:27:03,Credit Card,80.75,3.3,1904,Member
d8199b15-c929-447b-b9d3-2f412ba56df0,WH3,Regular Air,Food and beverages,97,7,4.85,3/28/2019,5:15:07,Cash,82.45,4.2,1905,Member
ce633728-7ec3-4077-ae83-25823a36613a,WH1,Special Air,Health and beauty,47,5,3.76,1/3/2019,21:25:19,Credit Card,39.95,4.9,1906,Member
a948359e-e757-4a55-87e1-de5ddb7e6cd1,WH3,ExpressAir,Electronic accessories,84,9,8.4,1/7/2019,8:47:00,Cash,71.4,4.6,1907,Member
5b7e057b-0e96-4f7f-8aec-23f270d9fa1b,WH2,ExpressAir,Sports and travel,82,6,8.2,2/26/2019,21:42:56,Credit Card,69.7,4.8,1908,Normal
7206b204-b5c7-4aea-bfa8-d1ba4eb14ad6,WH2,Special Air,Electronic accessories,51,5,4.08,2/27/2019,12:34:50,Credit Card,43.35,2.7,1909,Normal
1271bed2-2a65-4fb6-bb4c-df5e74144689,WH3,ExpressAir,Food and beverages,92,10,9.2,1/19/2019,10:30:50,Credit Card,78.2,4.3,1910,Normal
ae74bbe0-7a99-4e80-b05c-14919f3612fd,WH1,Regular Air,Health and beauty,44,8,2.2,1/1/2019,16:26:43,Credit Card,37.4,3.8,1911,Normal
819536c7-e43a-4538-8b17-1fca87c9c4da,WH1,Regular Air,Food and beverages,99,5,4.95,1/19/2019,8:54:53,E-wallet,84.15,4.9,1912,Normal
4e9fae4d-6d0c-4e80-a285-e6bc833e1d48,WH2,ExpressAir,Health and beauty,79,7,7.9,3/1/2019,12:21:19,E-wallet,67.15,3.4,1913,Member
a8d6a78c-cc80-4b73-9942-35cd750edc38,WH1,Special Air,Electronic accessories,44,8,3.52,3/28/2019,2:08:37,Credit Card,37.4,3.6,1914,Member
606cec50-6fd0-40f5-9177-fcadfc2fcad9,WH1,Special Air,Sports and travel,50,10,4,1/13/2019,11:33:50,Cash,42.5,3.4,1915,Normal
fbcc19c5-a830-4d5c-b5ef-1c66502524b1,WH1,Regular Air,Health and beauty,80,8,4,2/27/2019,12:30:35,Credit Card,68,4.7,1916,Normal
74728e4b-92d6-45dc-997b-9ffdb23dde35,WH3,Special Air,Fashion accessories,81,2,6.48,2/3/2019,7:28:07,Credit Card,68.85,3,1917,Member
1fcb0dd1-c13f-4e59-924b-f4ef7b242949,WH2,ExpressAir,Food and beverages,43,1,4.3,1/4/2019,16:06:18,Cash,36.55,3.4,1918,Normal
a959c9dd-fd7c-46f1-86fa-211dc101ac15,WH1,Regular Air,Electronic accessories,60,6,3,1/12/2019,10:03:55,E-wallet,51,4.6,1919,Member
38fcdb6c-fd22-4da3-8ac6-786335f0f566,WH3,Regular Air,Electronic accessories,68,1,3.4,3/24/2019,23:17:59,E-wallet,57.8,3.1,1920,Normal
dd8e87cb-6ede-493f-848d-d26a05254c76,WH3,Special Air,Fashion accessories,24,7,1.92,1/28/2019,15:09:12,Credit Card,20.4,2.8,1921,Member
c7fbf851-1290-483f-b804-33a217638835,WH3,Regular Air,Food and beverages,56,6,2.8,1/15/2019,20:02:14,E-wallet,47.6,3.5,1922,Member
6b1309d5-e566-444d-abf9-c7b10ed95b8f,WH2,Regular Air,Fashion accessories,25,3,1.25,1/3/2019,6:25:35,Credit Card,21.25,4.6,1923,Member
e71024c6-7c32-4825-b0d3-1b2be43b0a57,WH2,ExpressAir,Food and beverages,73,2,7.3,2/21/2019,14:49:02,E-wallet,62.05,4.3,1924,Member
dba2a3bb-4aa7-418b-871f-ba0254ceba1a,WH2,ExpressAir,Electronic accessories,47,9,4.7,2/28/2019,8:13:32,Credit Card,39.95,4.8,1925,Normal
